,4557			 ,5834			  ,4629			   ,4625		    ,5578		     ,5514		      ,4641		       ,5019			,4541			 ,4870
,6386			 ,5940			  ,6550			   ,5815		    ,6192		     ,6007		      ,6954		       ,6795			,7893			 ,6292
,8102			 ,7162			  ,8143			   ,10541		    ,9207		     ,9762		      ,7730		       ,8262			,8162			 ,8885
,9596			 ,8886			  ,10525		   ,9729		    ,10467		     ,9733		      ,8667		       ,10206			,9707			 ,9472
,10234			 ,9664			  ,10565		   ,11847		    ,9846		     ,10692		      ,12498		       ,9142			,9737			 ,10611
,10674			 ,10569			  ,10700		   ,11666		    ,10600		     ,11507		      ,10284		       ,11423			,10738			 ,10738
,11330			 ,13781			  ,12054		   ,13516		    ,13315		     ,13436		      ,11321		       ,11613			,10929			 ,11613
,11803			 ,11534			  ,12873		   ,12055		    ,10786		     ,11881		      ,11400		       ,13134			,12990			 ,12070
,11971			 ,12411			  ,11567		   ,12780		    ,12014		     ,12195		      ,12046		       ,12191			,12872			 ,11901
,12391			 ,12745			  ,11896		   ,12298		    ,12321		     ,12927		      ,12270		       ,13216			,12789			 ,12587
,12938			 ,12700			  ,12417		   ,12975		    ,13154		     ,12592		      ,12913		       ,12786			,14101			 ,12807
