,12	  ,17	    ,13	      ,21	,17	  ,93	    ,30
,70	  ,93	    ,77	      ,88	,103	  ,125	    ,110
,164	  ,203	    ,177      ,195	,209	  ,257	    ,226
,293	  ,352	    ,308      ,344	,349	  ,386	    ,370
,464	  ,516	    ,477      ,520	,529	  ,585	    ,555
,659	  ,743	    ,681      ,743	,754	  ,778	    ,774
,913	  ,998	    ,940      ,1000	,1000	  ,1041	    ,1039
,1170	  ,1286	    ,1204     ,1287	,1283	  ,1346	    ,1345
,1497	  ,1609	    ,1515     ,1632	,1605	  ,1691	    ,1670
,1815	  ,1980	    ,1874     ,1952	,1957	  ,2044	    ,2042
,2183	  ,2351	    ,2271     ,2393	,2364	  ,2442	    ,2417
