,12	  ,12	    ,12	      ,15	,14	  ,16	    ,23
,70	  ,72	    ,72	      ,75	,79	  ,88	    ,94
,166	  ,167	    ,176      ,172	,173	  ,177	    ,501
,294	  ,316	    ,318      ,319	,328	  ,342	    ,739
,457	  ,515	    ,527      ,518	,522	  ,540	    ,739
,658	  ,772	    ,762      ,766	,771	  ,785	    ,794
,897	  ,997	    ,1009     ,1010	,1020	  ,1146	    ,1039
,1171	  ,1268	    ,1251     ,1284	,1279	  ,1341	    ,1290
,1475	  ,1622	    ,1531     ,1557	,1566	  ,1665	    ,1590
,1819	  ,1942	    ,1865     ,1930	,1911	  ,2130	    ,1941
,2187	  ,2373	    ,2226     ,2347	,2356	  ,2647	    ,2353
