,12	  ,17	    ,14	      ,20	,24	  ,78	    ,28
,73	  ,91	    ,76	      ,98	,95	  ,160	    ,111
,166	  ,196	    ,173      ,205	,202	  ,264	    ,217
,294	  ,343	    ,304      ,343	,350	  ,384	    ,374
,465	  ,535	    ,475      ,527	,521	  ,555	    ,558
,659	  ,737	    ,687      ,740	,742	  ,780	    ,784
,913	  ,1008	    ,938      ,1004	,990	  ,1042	    ,1054
,1170	  ,1290	    ,1202     ,1291	,1297	  ,1331	    ,1341
,1473	  ,1603	    ,1531     ,1613	,1615	  ,1648	    ,1657
,1844	  ,1973	    ,1867     ,1971	,1961	  ,2019	    ,2030
,2196	  ,2374	    ,2248     ,2355	,2357	  ,2474	    ,2406
