,8	  ,8	    ,8	      ,11	,11	  ,16	    ,17
,56	  ,56	    ,58	      ,57	,57	  ,73	    ,80
,140	  ,139	    ,146      ,145	,148	  ,152	    ,161
,258	  ,256	    ,257      ,262	,264	  ,271	    ,273
,406	  ,402	    ,402      ,409	,412	  ,441	    ,424
,592	  ,593	    ,586      ,598	,612	  ,617	    ,610
,820	  ,806	    ,804      ,811	,828	  ,833	    ,841
,1091	  ,1057	    ,1047     ,1055	,1080	  ,1067	    ,1085
,1366	  ,1345	    ,1321     ,1330	,1352	  ,1343	    ,1374
,1696	  ,1657	    ,1664     ,1648	,1684	  ,1658	    ,1685
,2052	  ,2006	    ,2006     ,2016	,2008	  ,2010	    ,2041
