,12	  ,17	    ,14	      ,17	,18	  ,74	    ,29
,71	  ,89	    ,77	      ,93	,91	  ,171	    ,117
,164	  ,198	    ,176      ,204	,207	  ,256	    ,237
,294	  ,349	    ,316      ,349	,342	  ,397	    ,387
,459	  ,532	    ,479      ,523	,524	  ,573	    ,573
,659	  ,741	    ,684      ,741	,729	  ,781	    ,796
,901	  ,1000	    ,934      ,999	,1006	  ,1082	    ,1068
,1174	  ,1270	    ,1215     ,1291	,1298	  ,1353	    ,1352
,1480	  ,1612	    ,1555     ,1626	,1607	  ,1681	    ,1699
,1824	  ,1970	    ,1866     ,1990	,1974	  ,2056	    ,2046
,2196	  ,2330	    ,2281     ,2378	,2359	  ,2436	    ,2441
