,8	  ,6	    ,5	      ,4	,4	  ,11	    ,13
,57	  ,47	    ,44	      ,42	,42	  ,47	    ,59
,141	  ,122	    ,117      ,118	,115	  ,129	    ,130
,258	  ,235	    ,231      ,228	,227	  ,232	    ,244
,407	  ,381	    ,376      ,372	,380	  ,381	    ,404
,592	  ,565	    ,552      ,559	,554	  ,595	    ,590
,819	  ,787	    ,779      ,774	,778	  ,790	    ,804
,1074	  ,1039	    ,1037     ,1020	,1024	  ,1033	    ,1055
,1364	  ,1323	    ,1307     ,1298	,1323	  ,1308	    ,1334
,1691	  ,1643	    ,1630     ,1639	,1626	  ,1628	    ,1657
,2091	  ,1996	    ,1982     ,1969	,1998	  ,1988	    ,2020
