,8	  ,8	    ,8	      ,11	,8	  ,17	    ,14
,58	  ,56	    ,57	      ,63	,57	  ,66	    ,77
,138	  ,132	    ,135      ,135	,135	  ,151	    ,229
,257	  ,244	    ,247      ,246	,249	  ,256	    ,326
,407	  ,391	    ,384      ,385	,389	  ,398	    ,518
,595	  ,567	    ,567      ,566	,571	  ,615	    ,633
,819	  ,789	    ,789      ,780	,791	  ,800	    ,814
,1074	  ,1060	    ,1036     ,1036	,1035	  ,1045	    ,1056
,1388	  ,1328	    ,1311     ,1312	,1335	  ,1314	    ,1330
,1691	  ,1674	    ,1637     ,1645	,1637	  ,1641	    ,1658
,2082	  ,2004	    ,1989     ,1970	,2008	  ,1989	    ,2020
