,8	  ,8	    ,8	      ,20	,8	  ,15	    ,14
,55	  ,56	    ,56	      ,58	,57	  ,65	    ,71
,139	  ,139	    ,139      ,141	,142	  ,146	    ,286
,255	  ,256	    ,257      ,258	,267	  ,270	    ,518
,405	  ,401	    ,405      ,410	,412	  ,421	    ,425
,592	  ,584	    ,589      ,596	,601	  ,608	    ,613
,816	  ,802	    ,805      ,807	,822	  ,824	    ,846
,1072	  ,1051	    ,1049     ,1049	,1065	  ,1069	    ,1085
,1361	  ,1328	    ,1322     ,1327	,1337	  ,1351	    ,1362
,1689	  ,1644	    ,1638     ,1641	,1652	  ,1663	    ,1681
,2046	  ,1998	    ,1999     ,1998	,1997	  ,2009	    ,2030
