,12	  ,12	    ,12	      ,14	,16	  ,15	    ,21
,70	  ,97	    ,87	      ,90	,95	  ,111	    ,110
,163	  ,208	    ,181      ,193	,210	  ,282	    ,213
,293	  ,343	    ,305      ,347	,342	  ,402	    ,358
,458	  ,526	    ,482      ,519	,521	  ,571	    ,550
,658	  ,742	    ,691      ,744	,747	  ,799	    ,776
,898	  ,1007	    ,933      ,999	,998	  ,1081	    ,1043
,1172	  ,1261	    ,1212     ,1281	,1282	  ,1345	    ,1343
,1484	  ,1651	    ,1515     ,1603	,1608	  ,1692	    ,1677
,1818	  ,1982	    ,1872     ,1969	,1979	  ,2129	    ,2038
,2194	  ,2371	    ,2242     ,2363	,2347	  ,2512	    ,2434
