,8	  ,5	    ,5	      ,7	,17	  ,15	    ,12
,57	  ,47	    ,45	      ,42	,51	  ,55	    ,52
,138	  ,122	    ,118      ,117	,114	  ,118	    ,131
,259	  ,235	    ,228      ,227	,226	  ,227	    ,247
,406	  ,380	    ,373      ,370	,377	  ,379	    ,420
,592	  ,563	    ,559      ,558	,552	  ,555	    ,631
,816	  ,783	    ,772      ,771	,776	  ,779	    ,791
,1081	  ,1034	    ,1020     ,1016	,1023	  ,1033	    ,1036
,1364	  ,1316	    ,1318     ,1315	,1319	  ,1306	    ,1316
,1696	  ,1654	    ,1625     ,1618	,1619	  ,1617	    ,1640
,2048	  ,2000	    ,1998     ,1963	,1966	  ,1961	    ,1992
