,99828			 ,99572			  ,102427		   ,98337		    ,108290		     ,100963		      ,96866		       ,94752			,99803			 ,95418
,97576			 ,96123			  ,96835		   ,96345		    ,100388		     ,103506		      ,98581		       ,97799			,95040			 ,97092
,98340			 ,99365			  ,104998		   ,100846		    ,104005		     ,106120		      ,100375		       ,106801			,112214			 ,101847
,98423			 ,100846		  ,98568		   ,102143		    ,111524		     ,99399		      ,99444		       ,135053			,99348			 ,99259
,110435			 ,103182		  ,108814		   ,122430		    ,101287		     ,112012		      ,104688		       ,109453			,120912			 ,101536
,99901			 ,119550		  ,111902		   ,109877		    ,102080		     ,104356		      ,103773		       ,102008			,109138			 ,104417
,119625			 ,99190			  ,99385		   ,100786		    ,103707		     ,108635		      ,104805		       ,134585			,112201			 ,104772
,114655			 ,127111		  ,113758		   ,102653		    ,101103		     ,118888		      ,113543		       ,125487			,107064			 ,101856
,112895			 ,104842		  ,109043		   ,116842		    ,105145		     ,105218		      ,110443		       ,142996			,110856			 ,126909
,116643			 ,110683		  ,120840		   ,121577		    ,104249		     ,130948		      ,109728		       ,104033			,106004			 ,119575
,113672			 ,114504		  ,114836		   ,120904		    ,130297		     ,122623		      ,109207		       ,115517			,121908			 ,121024
