,4954	       ,5080	      ,3233	     ,2424	    ,1992	   ,1172	  ,993		 ,7129
,20031	       ,23703	      ,9451	     ,6468	    ,4855	   ,3966	  ,3714		 ,13677
,34746	       ,33113	      ,16344	     ,11286	    ,8255	   ,6801	  ,5718		 ,13400
,47798	       ,47107	      ,23258	     ,15718	    ,11872	   ,9655	  ,8482		 ,18504
,60587	       ,61012	      ,29939	     ,20657	    ,15401	   ,12447	  ,13904	 ,20329
,74860	       ,74878	      ,37017	     ,24957	    ,19444	   ,15206	  ,15224	 ,24971
,87170	       ,89110	      ,43708	     ,29355	    ,22626	   ,18316	  ,16595	 ,27014
,100253	       ,103074	      ,52479	     ,33871	    ,25447	   ,21357	  ,26277	 ,31488
,114014	       ,116980	      ,57447	     ,39339	    ,29212	   ,23730	  ,25694	 ,36895
,126661	       ,131111	      ,65209	     ,43551	    ,32367	   ,26988	  ,22124	 ,40638
,151533	       ,146437	      ,72865	     ,48483	    ,37111	   ,29642	  ,27260	 ,42442
