,102103			 ,104646		  ,108147		   ,111951		    ,101420		     ,115321		      ,110441		       ,99119			,109183			 ,100222
,107384			 ,101336		  ,103145		   ,104788		    ,113284		     ,108803		      ,100457		       ,102582			,101234			 ,109420
,104449			 ,119591		  ,101456		   ,119293		    ,111583		     ,129666		      ,116050		       ,105944			,122820			 ,100209
,108371			 ,135636		  ,133088		   ,122392		    ,117235		     ,107279		      ,116244		       ,113608			,124603			 ,117671
,105285			 ,99392			  ,111069		   ,109005		    ,108871		     ,101801		      ,130257		       ,160621			,105317			 ,104862
,104405			 ,108366		  ,108476		   ,107611		    ,109521		     ,120457		      ,117258		       ,129551			,108622			 ,119393
,109272			 ,112342		  ,102136		   ,114134		    ,110863		     ,113560		      ,109832		       ,109271			,106373			 ,117457
,105496			 ,101164		  ,110843		   ,99312		    ,99109		     ,111991		      ,100903		       ,99185			,110900			 ,100127
,104602			 ,103296		  ,104229		   ,103194		    ,102448		     ,103288		      ,102908		       ,102635			,102322			 ,103348
,103001			 ,105549		  ,102018		   ,102078		    ,102237		     ,107616		      ,104775		       ,112601			,103986			 ,107858
,103644			 ,107162		  ,104002		   ,106834		    ,103407		     ,102946		      ,104810		       ,103802			,107928			 ,105787
